shopify_id,handle,title,old_canonical,new_canonical,redirect_required,redirect_from,redirect_to,category_path,parent_categories,brand_pages,status,error_message
gid://shopify/Product/6989348438097,bare-equestrian-leah-long-jacket,BARE Equestrian Leah Long Jacket,/clothing/womens/bare-equestrian-leah-long-jacket,/clothing/outerwear/jackets/bare-equestrian-leah-long-jacket,1,/clothing/womens/bare-equestrian-leah-long-jacket,/clothing/outerwear/jackets/bare-equestrian-leah-long-jacket,/clothing/outerwear/jackets,"[""/clothing/outerwear"",""/clothing""]","[""/brands/bare-equestrian""]",success,
gid://shopify/Product/6989348470865,cavalleria-toscana-ct-team-highlight-quilted-puffer-jacket,Cavalleria Toscana CT Team Highlight Quilted Puffer Jacket,/clothing/womens/cavalleria-toscana-ct-team-highlight-quilted-puffer-jacket,/clothing/womens/cavalleria-toscana-ct-team-highlight-quilted-puffer-jacket,,,,/clothing/womens,"[""/clothing""]","[""/brands/cavalleria-toscana""]",success,
gid://shopify/Product/6989348503633,cavalleria-toscana-hooded-puffer-jacket,Cavalleria Toscana Hooded Puffer Jacket,/products/cavalleria-toscana-hooded-puffer-jacket,/clothing/outerwear/jackets/cavalleria-toscana-hooded-puffer-jacket,1,/products/cavalleria-toscana-hooded-puffer-jacket,/clothing/outerwear/jackets/cavalleria-toscana-hooded-puffer-jacket,/clothing/outerwear/jackets,"[""/clothing/outerwear"",""/clothing""]","[""/brands/cavalleria-toscana""]",success,
gid://shopify/Product/6989348536401,cavalleria-toscana-long-hooded-puffer-jacket,Cavalleria Toscana Long Hooded Puffer Jacket,/products/cavalleria-toscana-long-hooded-puffer-jacket,/clothing/outerwear/jackets/cavalleria-toscana-long-hooded-puffer-jacket,1,/products/cavalleria-toscana-long-hooded-puffer-jacket,/clothing/outerwear/jackets/cavalleria-toscana-long-hooded-puffer-jacket,/clothing/outerwear/jackets,"[""/clothing/outerwear"",""/clothing""]","[""/brands/cavalleria-toscana""]",success,
gid://shopify/Product/6989477970001,epsom-deluxe-pn-halter,Epsom Deluxe PN Halter,/horse/halters/leads/epsom-deluxe-pn-halter,/horse/halters/epsom-deluxe-pn-halter,1,/horse/halters/leads/epsom-deluxe-pn-halter,/horse/halters/epsom-deluxe-pn-halter,/horse/halters,"[""/horse""]",[],success,
gid://shopify/Product/6989478002769,ca-performer-halter,CA Performer Halter,/horse/halters/leads/ca-performer-halter,/horse/halters/ca-performer-halter,1,/horse/halters/leads/ca-performer-halter,/horse/halters/ca-performer-halter,/horse/halters,"[""/horse""]",[],success,
gid://shopify/Product/6989478035537,aubenhausen-classics-halter-set,Aubenhausen Classics Halter Set,/horse/halters/leads/aubenhausen-classics-halter-set,/horse/halters/aubenhausen-classics-halter-set,1,/horse/halters/leads/aubenhausen-classics-halter-set,/horse/halters/aubenhausen-classics-halter-set,/horse/halters,"[""/horse""]",[],success,
gid://shopify/Product/6989478068305,brite-halter-set,Brite Halter Set,/horse/halters/leads/brite-halter-set,/horse/halters/brite-halter-set,1,/horse/halters/leads/brite-halter-set,/horse/halters/brite-halter-set,/horse/halters,"[""/horse""]","[""/brands/zilco""]",success,
gid://shopify/Product/6989478133841,equipe-leather-halter-with-braid-detail,Equipe Leather Halter with Braid Detail,/horse/halters/leads/equipe-leather-halter-with-braid-detail,/horse/halters/equipe-leather-halter-with-braid-detail,1,/horse/halters/leads/equipe-leather-halter-with-braid-detail,/horse/halters/equipe-leather-halter-with-braid-detail,/horse/halters,"[""/horse""]","[""/brands/equipe""]",success,
gid://shopify/Product/6989478166609,equipe-emporio-leather-halter,Equipe Emporio Leather Halter,/horse/halters/leads/equipe-emporio-leather-halter,/horse/halters/equipe-emporio-leather-halter,1,/horse/halters/leads/equipe-emporio-leather-halter,/horse/halters/equipe-emporio-leather-halter,/horse/halters,"[""/horse""]","[""/brands/equipe""]",success,
gid://shopify/Product/6989478297681,gymkhana-foal-halter,Gymkhana Foal Halter,/horse/halters/leads/gymkhana-foal-halter,/horse/halters/gymkhana-foal-halter,1,/horse/halters/leads/gymkhana-foal-halter,/horse/halters/gymkhana-foal-halter,/horse/halters,"[""/horse""]",[],success,
gid://shopify/Product/6989478330449,halter-overlay,Halter Overlay,/horse/halters/leads/halter-overlay,/horse/halters/halter-overlay,1,/horse/halters/leads/halter-overlay,/horse/halters/halter-overlay,/horse/halters,"[""/horse""]",[],success,
gid://shopify/Product/6989478363217,kentucky-horsewear-anatomic-halter,Kentucky Horsewear Anatomic Halter,/horse/halters/leads/kentucky-horsewear-anatomic-halter,/horse/halters/kentucky-horsewear-anatomic-halter,1,/horse/halters/leads/kentucky-horsewear-anatomic-halter,/horse/halters/kentucky-horsewear-anatomic-halter,/horse/halters,"[""/horse""]","[""/brands/kentucky""]",success,
gid://shopify/Product/6989478395985,kentucky-horsewear-anatomic-halter-replacement-head-piece,Kentucky Horsewear Anatomic Halter Replacement Head Piece,/horse/halters/leads/kentucky-horsewear-anatomic-halter-replacement-head-piece,/horse/halters/kentucky-horsewear-anatomic-halter-replacement-head-piece,1,/horse/halters/leads/kentucky-horsewear-anatomic-halter-replacement-head-piece,/horse/halters/kentucky-horsewear-anatomic-halter-replacement-head-piece,/horse/halters,"[""/horse""]","[""/brands/kentucky""]",success,
gid://shopify/Product/6989478428753,kentucky-horsewear-control-halter-nylon,Kentucky Horsewear Control Halter - Nylon,/horse/halters/leads/kentucky-horsewear-control-halter-nylon,/horse/halters/kentucky-horsewear-control-halter-nylon,1,/horse/halters/leads/kentucky-horsewear-control-halter-nylon,/horse/halters/kentucky-horsewear-control-halter-nylon,/horse/halters,"[""/horse""]","[""/brands/kentucky""]",success,
gid://shopify/Product/6989478658129,kentucky-horsewear-glitter-stones-halter,Kentucky Horsewear Glitter Stones Halter,/horse/halters/leads/kentucky-horsewear-glitter-stones-halter,/horse/halters/kentucky-horsewear-glitter-stones-halter,1,/horse/halters/leads/kentucky-horsewear-glitter-stones-halter,/horse/halters/kentucky-horsewear-glitter-stones-halter,/horse/halters,"[""/horse""]","[""/brands/kentucky""]",success,
gid://shopify/Product/6989478690897,kentucky-horsewear-leather-grooming-halter,Kentucky Horsewear Leather Grooming Halter,/horse/halters/leads/kentucky-horsewear-leather-grooming-halter,/horse/halters/kentucky-horsewear-leather-grooming-halter,1,/horse/halters/leads/kentucky-horsewear-leather-grooming-halter,/horse/halters/kentucky-horsewear-leather-grooming-halter,/horse/halters,"[""/horse""]","[""/brands/kentucky""]",success,
gid://shopify/Product/6989478756433,kentucky-horsewear-leather-halter-flexible,Kentucky Horsewear Leather Halter - Flexible,/horse/halters/leads/kentucky-horsewear-leather-halter-flexible,/horse/halters/kentucky-horsewear-leather-halter-flexible,1,/horse/halters/leads/kentucky-horsewear-leather-halter-flexible,/horse/halters/kentucky-horsewear-leather-halter-flexible,/horse/halters,"[""/horse""]","[""/brands/kentucky""]",success,
gid://shopify/Product/6989478789201,kentucky-horsewear-halter-sheepskin,Kentucky Horsewear Halter - Sheepskin,/horse/halters/leads/kentucky-horsewear-halter-sheepskin,/horse/halters/kentucky-horsewear-halter-sheepskin,1,/horse/halters/leads/kentucky-horsewear-halter-sheepskin,/horse/halters/kentucky-horsewear-halter-sheepskin,/horse/halters,"[""/horse""]","[""/brands/kentucky""]",success,
gid://shopify/Product/6989478821969,kentucky-horsewear-leather-rope-halter,Kentucky Horsewear Leather Rope Halter,/horse/halters/leads/kentucky-horsewear-leather-rope-halter,/horse/halters/kentucky-horsewear-leather-rope-halter,1,/horse/halters/leads/kentucky-horsewear-leather-rope-halter,/horse/halters/kentucky-horsewear-leather-rope-halter,/horse/halters,"[""/horse""]","[""/brands/kentucky""]",success,
gid://shopify/Product/6989478854737,kentucky-horsewear-plaited-nylon-halter,Kentucky Horsewear Plaited Nylon Halter,/horse/halters/leads/kentucky-horsewear-plaited-nylon-halter,/horse/halters/kentucky-horsewear-plaited-nylon-halter,1,/horse/halters/leads/kentucky-horsewear-plaited-nylon-halter,/horse/halters/kentucky-horsewear-plaited-nylon-halter,/horse/halters,"[""/horse""]","[""/brands/kentucky""]",success,
gid://shopify/Product/6989478887505,kentucky-suede-anatomic-halter,Kentucky Suede Anatomic Halter,/horse/halters/leads/kentucky-suede-anatomic-halter,/horse/halters/kentucky-suede-anatomic-halter,1,/horse/halters/leads/kentucky-suede-anatomic-halter,/horse/halters/kentucky-suede-anatomic-halter,/horse/halters,"[""/horse""]","[""/brands/kentucky""]",success,
gid://shopify/Product/6989478920273,kentucky-shipping-halter,Kentucky Shipping Halter,/horse/halters/leads/kentucky-shipping-halter,/horse/halters/kentucky-shipping-halter,1,/horse/halters/leads/kentucky-shipping-halter,/horse/halters/kentucky-shipping-halter,/horse/halters,"[""/horse""]","[""/brands/kentucky""]",success,
gid://shopify/Product/6989478953041,sparkle-foal-small-pony-halter,Sparkle Foal/Small Pony Halter,/horse/halters/leads/sparkle-foal-small-pony-halter,/horse/halters/sparkle-foal-small-pony-halter,1,/horse/halters/leads/sparkle-foal-small-pony-halter,/horse/halters/sparkle-foal-small-pony-halter,/horse/halters,"[""/horse""]",[],success,
gid://shopify/Product/6989478985809,thinline-breakaway-halter,Breakaway Halter Thinline,/horse/halters/leads/thinline-breakaway-halter,/horse/halters/thinline-breakaway-halter,1,/horse/halters/leads/thinline-breakaway-halter,/horse/halters/thinline-breakaway-halter,/horse/halters,"[""/horse""]","[""/brands/thinline-global-australia""]",success,
gid://shopify/Product/6989479084113,thinline-halter-padding,Thinline Halter Padding,/horse/halters/leads/thinline-halter-padding,/horse/halters/thinline-halter-padding,1,/horse/halters/leads/thinline-halter-padding,/horse/halters/thinline-halter-padding,/horse/halters,"[""/horse""]","[""/brands/thinline-global-australia""]",success,
gid://shopify/Product/6989479116881,zilco-25mm-pn-halter,Zilco 25mm PN Halter,/horse/halters/leads/zilco-25mm-pn-halter,/horse/halters/zilco-25mm-pn-halter,1,/horse/halters/leads/zilco-25mm-pn-halter,/horse/halters/zilco-25mm-pn-halter,/horse/halters,"[""/horse""]","[""/brands/zilco""]",success,
gid://shopify/Product/6989479149649,waldhausen-rope-halter-pearls,Waldhausen Rope Halter - Pearls,/horse/halters/leads/waldhausen-rope-halter-pearls,/horse/halters/waldhausen-rope-halter-pearls,1,/horse/halters/leads/waldhausen-rope-halter-pearls,/horse/halters/waldhausen-rope-halter-pearls,/horse/halters,"[""/horse""]",[],success,
gid://shopify/Product/6989479182417,zilco-3-4-pn-halter,"Zilco 3/4"" PN Halter",/horse/halters/leads/zilco-3-4-pn-halter,/horse/halters/zilco-3-4-pn-halter,1,/horse/halters/leads/zilco-3-4-pn-halter,/horse/halters/zilco-3-4-pn-halter,/horse/halters,"[""/horse""]","[""/brands/zilco""]",success,
gid://shopify/Product/6989479215185,waldhausen-little-horses-halter,Waldhausen Little Horses Halter,/horse/halters/leads/waldhausen-little-horses-halter,/horse/halters/waldhausen-little-horses-halter,1,/horse/halters/leads/waldhausen-little-horses-halter,/horse/halters/waldhausen-little-horses-halter,/horse/halters,"[""/horse""]",[],success,
gid://shopify/Product/6989479247953,zilco-halter-estate,Zilco Halter Estate,/horse/halters/leads/zilco-halter-estate,/horse/halters/zilco-halter-estate,1,/horse/halters/leads/zilco-halter-estate,/horse/halters/zilco-halter-estate,/horse/halters,"[""/horse""]","[""/brands/zilco""]",success,
gid://shopify/Product/6989482131537,kentucky-control-halter,Kentucky Control Halter,/horse/halters/leads/kentucky-control-halter,/horse/halters/kentucky-control-halter,1,/horse/halters/leads/kentucky-control-halter,/horse/halters/kentucky-control-halter,/horse/halters,"[""/horse""]","[""/brands/kentucky"",""/brands/the-equestrian""]",success,
gid://shopify/Product/6989482164305,kentucky-4-piece-sheepskin-halter-set,Kentucky 4-Piece Sheepskin Halter Set,/horse/halters/leads/kentucky-4-piece-sheepskin-halter-set,/horse/halters/kentucky-4-piece-sheepskin-halter-set,1,/horse/halters/leads/kentucky-4-piece-sheepskin-halter-set,/horse/halters/kentucky-4-piece-sheepskin-halter-set,/horse/halters,"[""/horse""]","[""/brands/kentucky""]",success,
gid://shopify/Product/6989482229841,kentucky-leather-anatomic-halter,Kentucky Leather Anatomic Halter,/horse/halters/leads/kentucky-leather-anatomic-halter,/horse/halters/kentucky-leather-anatomic-halter,1,/horse/halters/leads/kentucky-leather-anatomic-halter,/horse/halters/kentucky-leather-anatomic-halter,/horse/halters,"[""/horse""]","[""/brands/kentucky""]",success,
gid://shopify/Product/6989482295377,kentucky-rope-leather-halter,Kentucky Rope Leather Halter,/horse/halters/leads/kentucky-rope-leather-halter,/horse/halters/kentucky-rope-leather-halter,1,/horse/halters/leads/kentucky-rope-leather-halter,/horse/halters/kentucky-rope-leather-halter,/horse/halters,"[""/horse""]","[""/brands/kentucky""]",success,
gid://shopify/Product/6989482393681,kentucky-nylon-sheepskin-halter,Kentucky Nylon Sheepskin Halter,/horse/halters/leads/kentucky-nylon-sheepskin-halter,/horse/halters/kentucky-nylon-sheepskin-halter,1,/horse/halters/leads/kentucky-nylon-sheepskin-halter,/horse/halters/kentucky-nylon-sheepskin-halter,/horse/halters,"[""/horse""]","[""/brands/kentucky""]",success,
gid://shopify/Product/6989482655825,sheepskin-shipping-halter,Sheepskin Shipping Halter,/horse/halters/leads/sheepskin-shipping-halter,/horse/halters/sheepskin-shipping-halter,1,/horse/halters/leads/sheepskin-shipping-halter,/horse/halters/sheepskin-shipping-halter,/horse/halters,"[""/horse""]","[""/brands/kentucky""]",success,
gid://shopify/Product/6994681430097,fixine-for-equine-digestive-probiotic,Fixine for Equine | Digestive Probiotic,/pet/supplements/probiotics/fixine-for-equine-digestive-probiotic,/pet/supplements/probiotics/fixine-for-equine-digestive-probiotic,,,,/pet/supplements/probiotics,"[""/pet/supplements"",""/pet""]","[""/brands/can-animal-care""]",success,
gid://shopify/Product/6997633990737,bicycle-helmet-brim,Bicycle Helmet Brim *NEW*,/rider/helmets/accessories/bicycle-helmet-brim,/rider/helmets/accessories/bicycle-helmet-brim,,,,/rider/helmets/accessories,"[""/rider/helmets"",""/rider""]",[],success,
gid://shopify/Product/6997634089041,girth-loop-adjustable,Girth Loop Adjustable,/horse/tack/girths/girth-loop-adjustable,/horse/tack/girths/girth-loop-adjustable,,,,/horse/tack/girths,"[""/horse/tack"",""/horse""]",[],success,
gid://shopify/Product/6997634285649,horse-riding-helmet-brim,Horse Riding Sun Helmet Brim Shade Visor,/rider/helmets/accessories/horse-riding-helmet-brim,/rider/helmets/accessories/horse-riding-helmet-brim,,,,/rider/helmets/accessories,"[""/rider/helmets"",""/rider""]",[],success,
gid://shopify/Product/6997657223249,all-elastic-race-girth-75mm-standard,All Elastic Race Girth 75mm- Standard,/horse/racing/all-elastic-race-girth-75mm-standard,/horse/tack/girths/all-elastic-race-girth-75mm-standard,1,/horse/racing/all-elastic-race-girth-75mm-standard,/horse/tack/girths/all-elastic-race-girth-75mm-standard,/horse/tack/girths,"[""/horse/tack"",""/horse""]","[""/brands/zilco""]",success,
gid://shopify/Product/6997657256017,elastic-exercise-girth,Elastic Exercise Girth,/horse/racing/elastic-exercise-girth,/horse/tack/girths/elastic-exercise-girth,1,/horse/racing/elastic-exercise-girth,/horse/tack/girths/elastic-exercise-girth,/horse/tack/girths,"[""/horse/tack"",""/horse""]","[""/brands/zilco""]",success,
gid://shopify/Product/6997657288785,equi-stretch-girth-cover,Equi-Stretch Girth Cover,/horse/tack/girths/equi-stretch-girth-cover,/horse/tack/girths/equi-stretch-girth-cover,,,,/horse/tack/girths,"[""/horse/tack"",""/horse""]",[],success,
gid://shopify/Product/6997657419857,equipe-easy-pony-stud-girth,"Equipe ""Easy"" Pony Stud Girth",/horse/tack/girths/equipe-easy-pony-stud-girth,/horse/tack/girths/equipe-easy-pony-stud-girth,,,,/horse/tack/girths,"[""/horse/tack"",""/horse""]","[""/brands/equipe"",""/brands/the-equestrian""]",success,
gid://shopify/Product/6997657583697,equipe-evo-stud-girth-base-gh26,"Equipe ""Evo"" Stud Girth Base GH26",/horse/tack/girths/equipe-evo-stud-girth-base-gh26,/horse/tack/girths/equipe-evo-stud-girth-base-gh26,,,,/horse/tack/girths,"[""/horse/tack"",""/horse""]","[""/brands/equipe""]",success,
gid://shopify/Product/6997657780305,equipe-candy-leather-atherstone-girth,"Equipe ""Candy"" Leather Atherstone Girth",/horse/tack/girths/equipe-candy-leather-atherstone-girth,/horse/tack/girths/equipe-candy-leather-atherstone-girth,,,,/horse/tack/girths,"[""/horse/tack"",""/horse""]","[""/brands/equipe""]",success,
gid://shopify/Product/6997658370129,equipe-easy-stud-girth,"Equipe ""Easy"" Stud Girth",/horse/tack/girths/equipe-easy-stud-girth,/horse/tack/girths/equipe-easy-stud-girth,,,,/horse/tack/girths,"[""/horse/tack"",""/horse""]","[""/brands/equipe""]",success,
gid://shopify/Product/6997658402897,equipe-evo-stud-girth,"Equipe ""EVO"" Stud Girth",/horse/tack/girths/equipe-evo-stud-girth,/horse/tack/girths/equipe-evo-stud-girth,,,,/horse/tack/girths,"[""/horse/tack"",""/horse""]","[""/brands/equipe""]",success,
gid://shopify/Product/6997658533969,equipe-elastic-event-girth,Equipe Elastic Event Girth,/horse/tack/girths/equipe-elastic-event-girth,/horse/tack/girths/equipe-elastic-event-girth,,,,/horse/tack/girths,"[""/horse/tack"",""/horse""]","[""/brands/equipe"",""/brands/the-equestrian""]",success,
gid://shopify/Product/6997658632273,equipe-anatomico-stud-girth-gh08,Equipe Anatomico Stud Girth GH08,/horse/tack/girths/equipe-anatomico-stud-girth-gh08,/horse/tack/girths/equipe-anatomico-stud-girth-gh08,,,,/horse/tack/girths,"[""/horse/tack"",""/horse""]","[""/brands/equipe""]",success,
gid://shopify/Product/6997658697809,equipe-emporio-atherston-girth,Equipe Emporio Atherston Girth,/horse/tack/girths/equipe-emporio-atherston-girth,/horse/tack/girths/equipe-emporio-atherston-girth,,,,/horse/tack/girths,"[""/horse/tack"",""/horse""]","[""/brands/equipe""]",success,
gid://shopify/Product/6997658763345,equipe-event-short-stud-girth,Equipe Event Short Stud Girth,/horse/tack/girths/equipe-event-short-stud-girth,/horse/tack/girths/equipe-event-short-stud-girth,,,,/horse/tack/girths,"[""/horse/tack"",""/horse""]","[""/brands/equipe"",""/brands/the-equestrian""]",success,
gid://shopify/Product/6997658861649,equipe-fleece-lining-evo-stud-girth-gh26,"Equipe Fleece Lining ""Evo"" Stud Girth GH26",/horse/tack/girths/equipe-fleece-lining-evo-stud-girth-gh26,/horse/tack/girths/equipe-fleece-lining-evo-stud-girth-gh26,,,,/horse/tack/girths,"[""/horse/tack"",""/horse""]","[""/brands/equipe""]",success,
